320,321,1990,1,33,United_States_Grand_Prix
321,322,1990,2,18,Brazilian_Grand_Prix
322,323,1990,3,21,San_Marino_Grand_Prix
323,324,1990,4,6,Monaco_Grand_Prix
324,325,1990,5,7,Canadian_Grand_Prix
325,326,1990,6,32,Mexican_Grand_Prix
326,327,1990,7,34,French_Grand_Prix
327,328,1990,8,9,British_Grand_Prix
328,329,1990,9,10,German_Grand_Prix
329,330,1990,10,11,Hungarian_Grand_Prix
330,331,1990,11,13,Belgian_Grand_Prix
331,332,1990,12,14,Italian_Grand_Prix
332,333,1990,13,27,Portuguese_Grand_Prix
333,334,1990,14,26,Spanish_Grand_Prix
334,335,1990,15,22,Japanese_Grand_Prix
335,336,1990,16,29,Australian_Grand_Prix
336,337,2010,1,3,Bahrain_Grand_Prix
337,338,2010,2,1,Australian_Grand_Prix
338,339,2010,3,2,Malaysian_Grand_Prix
339,340,2010,4,17,Chinese_Grand_Prix
340,341,2010,5,4,Spanish_Grand_Prix
341,342,2010,6,6,Monaco_Grand_Prix
342,343,2010,7,5,Turkish_Grand_Prix
343,344,2010,8,7,Canadian_Grand_Prix
344,345,2010,9,12,European_Grand_Prix
345,346,2010,10,9,British_Grand_Prix
346,347,2010,11,10,German_Grand_Prix
347,348,2010,12,11,Hungarian_Grand_Prix
348,349,2010,13,13,Belgian_Grand_Prix
349,350,2010,14,14,Italian_Grand_Prix
350,351,2010,15,15,Singapore_Grand_Prix
351,352,2010,16,22,Japanese_Grand_Prix
352,353,2010,17,35,Korean_Grand_Prix
353,354,2010,18,18,Brazilian_Grand_Prix
354,355,2010,19,24,Abu_Dhabi_Grand_Prix
355,356,1989,1,36,Brazilian_Grand_Prix
356,357,1989,2,21,San_Marino_Grand_Prix
357,358,1989,3,6,Monaco_Grand_Prix
358,359,1989,4,32,Mexican_Grand_Prix
359,360,1989,5,33,United_States_Grand_Prix
360,361,1989,6,7,Canadian_Grand_Prix
361,362,1989,7,34,French_Grand_Prix
362,363,1989,8,9,British_Grand_Prix
363,364,1989,9,10,German_Grand_Prix
364,365,1989,10,11,Hungarian_Grand_Prix
365,366,1989,11,13,Belgian_Grand_Prix
366,367,1989,12,14,Italian_Grand_Prix
367,368,1989,13,27,Portuguese_Grand_Prix
368,369,1989,14,26,Spanish_Grand_Prix
369,370,1989,15,22,Japanese_Grand_Prix
370,371,1989,16,29,Australian_Grand_Prix
371,372,1988,1,36,Brazilian_Grand_Prix
372,373,1988,2,21,San_Marino_Grand_Prix
373,374,1988,3,6,Monaco_Grand_Prix
374,375,1988,4,32,Mexican_Grand_Prix
375,376,1988,5,7,Canadian_Grand_Prix
376,377,1988,6,37,Detroit_Grand_Prix
377,378,1988,7,34,French_Grand_Prix
378,379,1988,8,9,British_Grand_Prix
379,380,1988,9,10,German_Grand_Prix
380,381,1988,10,11,Hungarian_Grand_Prix
381,382,1988,11,13,Belgian_Grand_Prix
382,383,1988,12,14,Italian_Grand_Prix
383,384,1988,13,27,Portuguese_Grand_Prix
