384,385,1988,14,26,Spanish_Grand_Prix
385,386,1988,15,22,Japanese_Grand_Prix
386,387,1988,16,29,Australian_Grand_Prix
387,388,1987,1,36,Brazilian_Grand_Prix
388,389,1987,2,21,San_Marino_Grand_Prix
389,390,1987,3,13,Belgian_Grand_Prix
390,391,1987,4,6,Monaco_Grand_Prix
391,392,1987,5,37,Detroit_Grand_Prix
392,393,1987,6,34,French_Grand_Prix
393,394,1987,7,9,British_Grand_Prix
394,395,1987,8,10,German_Grand_Prix
395,396,1987,9,11,Hungarian_Grand_Prix
396,397,1987,10,70,Austrian_Grand_Prix
397,398,1987,11,14,Italian_Grand_Prix
398,399,1987,12,27,Portuguese_Grand_Prix
399,400,1987,13,26,Spanish_Grand_Prix
400,401,1987,14,32,Mexican_Grand_Prix
401,402,1987,15,22,Japanese_Grand_Prix
402,403,1987,16,29,Australian_Grand_Prix
403,404,1986,1,36,Brazilian_Grand_Prix
404,405,1986,2,26,Spanish_Grand_Prix
405,406,1986,3,21,San_Marino_Grand_Prix
406,407,1986,4,6,Monaco_Grand_Prix
407,408,1986,5,13,Belgian_Grand_Prix
408,409,1986,6,7,Canadian_Grand_Prix
409,410,1986,7,37,Detroit_Grand_Prix
410,411,1986,8,34,French_Grand_Prix
411,412,1986,9,38,British_Grand_Prix
412,413,1986,10,10,German_Grand_Prix
413,414,1986,11,11,Hungarian_Grand_Prix
414,415,1986,12,70,Austrian_Grand_Prix
415,416,1986,13,14,Italian_Grand_Prix
416,417,1986,14,27,Portuguese_Grand_Prix
417,418,1986,15,32,Mexican_Grand_Prix
418,419,1986,16,29,Australian_Grand_Prix
419,420,1985,1,36,Brazilian_Grand_Prix
420,421,1985,2,27,Portuguese_Grand_Prix
421,422,1985,3,21,San_Marino_Grand_Prix
422,423,1985,4,6,Monaco_Grand_Prix
423,424,1985,5,7,Canadian_Grand_Prix
424,425,1985,6,37,Detroit_Grand_Prix
425,426,1985,7,34,French_Grand_Prix
426,427,1985,8,9,British_Grand_Prix
427,428,1985,9,20,German_Grand_Prix
428,429,1985,10,70,Austrian_Grand_Prix
429,430,1985,11,39,Dutch_Grand_Prix
430,431,1985,12,14,Italian_Grand_Prix
431,432,1985,13,13,Belgian_Grand_Prix
432,433,1985,14,38,European_Grand_Prix
433,434,1985,15,30,South_African_Grand_Prix
434,435,1985,16,29,Australian_Grand_Prix
435,436,1984,1,36,Brazilian_Grand_Prix
436,437,1984,2,30,South_African_Grand_Prix
437,438,1984,3,40,Belgian_Grand_Prix
438,439,1984,4,21,San_Marino_Grand_Prix
439,440,1984,5,41,French_Grand_Prix
440,441,1984,6,6,Monaco_Grand_Prix
441,442,1984,7,7,Canadian_Grand_Prix
442,443,1984,8,37,Detroit_Grand_Prix
443,444,1984,9,42,Dallas_Grand_Prix
444,445,1984,10,38,British_Grand_Prix
445,446,1984,11,10,German_Grand_Prix
446,447,1984,12,70,Austrian_Grand_Prix
447,448,1984,13,39,Dutch_Grand_Prix
