768,769,1958,5,13,Belgian_Grand_Prix
769,770,1958,6,55,French_Grand_Prix
770,771,1958,7,9,British_Grand_Prix
771,772,1958,8,20,German_Grand_Prix
772,773,1958,9,59,Portuguese_Grand_Prix
773,774,1958,10,14,Italian_Grand_Prix
774,775,1958,11,64,Moroccan_Grand_Prix
775,776,1957,1,25,Argentine_Grand_Prix
776,777,1957,2,6,Monaco_Grand_Prix
777,778,1957,3,19,Indianapolis_500
778,779,1957,4,53,French_Grand_Prix
779,780,1957,5,58,British_Grand_Prix
780,781,1957,6,20,German_Grand_Prix
781,782,1957,7,65,Pescara_Grand_Prix
782,783,1957,8,14,Italian_Grand_Prix
783,784,1956,1,25,Argentine_Grand_Prix
784,785,1956,2,6,Monaco_Grand_Prix
785,786,1956,3,19,Indianapolis_500
786,787,1956,4,13,Belgian_Grand_Prix
787,788,1956,5,55,French_Grand_Prix
788,789,1956,6,9,British_Grand_Prix
789,790,1956,7,20,German_Grand_Prix
790,791,1956,8,14,Italian_Grand_Prix
791,792,1955,1,25,Argentine_Grand_Prix
792,793,1955,2,6,Monaco_Grand_Prix
793,794,1955,3,19,Indianapolis_500
794,795,1955,4,13,Belgian_Grand_Prix
795,796,1955,5,39,Dutch_Grand_Prix
796,797,1955,6,58,British_Grand_Prix
797,798,1955,7,14,Italian_Grand_Prix
798,799,1954,1,25,Argentine_Grand_Prix
799,800,1954,2,19,Indianapolis_500
800,801,1954,3,13,Belgian_Grand_Prix
801,802,1954,4,55,French_Grand_Prix
802,803,1954,5,9,British_Grand_Prix
803,804,1954,6,20,German_Grand_Prix
804,805,1954,7,66,Swiss_Grand_Prix
805,806,1954,8,14,Italian_Grand_Prix
806,807,1954,9,67,Spanish_Grand_Prix
807,808,1953,1,25,Argentine_Grand_Prix
808,809,1953,2,19,Indianapolis_500
809,810,1953,3,39,Dutch_Grand_Prix
810,811,1953,4,13,Belgian_Grand_Prix
811,812,1953,5,55,French_Grand_Prix
812,813,1953,6,9,British_Grand_Prix
813,814,1953,7,20,German_Grand_Prix
814,815,1953,8,66,Swiss_Grand_Prix
815,816,1953,9,14,Italian_Grand_Prix
816,817,1952,1,66,Swiss_Grand_Prix
817,818,1952,2,19,Indianapolis_500
818,819,1952,3,13,Belgian_Grand_Prix
819,820,1952,4,53,French_Grand_Prix
820,821,1952,5,9,British_Grand_Prix
821,822,1952,6,20,German_Grand_Prix
822,823,1952,7,39,Dutch_Grand_Prix
823,824,1952,8,14,Italian_Grand_Prix
824,825,1951,1,66,Swiss_Grand_Prix
825,826,1951,2,19,Indianapolis_500
826,827,1951,3,13,Belgian_Grand_Prix
827,828,1951,4,55,French_Grand_Prix
828,829,1951,5,9,British_Grand_Prix
829,830,1951,6,20,German_Grand_Prix
830,831,1951,7,14,Italian_Grand_Prix
831,832,1951,8,67,Spanish_Grand_Prix
