960,973,2017,5,4,Spanish_Grand_Prix
961,974,2017,6,6,Monaco_Grand_Prix
962,975,2017,7,7,Canadian_Grand_Prix
963,976,2017,8,73,Azerbaijan_Grand_Prix
964,977,2017,9,70,Austrian_Grand_Prix
965,978,2017,10,9,British_Grand_Prix
966,979,2017,11,11,Hungarian_Grand_Prix
967,980,2017,12,13,Belgian_Grand_Prix
968,981,2017,13,14,Italian_Grand_Prix
969,982,2017,14,15,Singapore_Grand_Prix
970,983,2017,15,2,Malaysian_Grand_Prix
971,984,2017,16,22,Japanese_Grand_Prix
972,985,2017,17,69,United_States_Grand_Prix
973,986,2017,18,32,Mexican_Grand_Prix
974,987,2017,19,18,Brazilian_Grand_Prix
975,988,2017,20,24,Abu_Dhabi_Grand_Prix
976,989,2018,1,1,Australian_Grand_Prix
977,990,2018,2,3,Bahrain_Grand_Prix
978,991,2018,3,17,Chinese_Grand_Prix
979,992,2018,4,73,Azerbaijan_Grand_Prix
980,993,2018,5,4,Spanish_Grand_Prix
981,994,2018,6,6,Monaco_Grand_Prix
982,995,2018,7,7,Canadian_Grand_Prix
983,996,2018,8,34,French_Grand_Prix
984,997,2018,9,70,Austrian_Grand_Prix
985,998,2018,10,9,British_Grand_Prix
986,999,2018,11,10,German_Grand_Prix
987,1000,2018,12,11,Hungarian_Grand_Prix
988,1001,2018,13,13,Belgian_Grand_Prix
989,1002,2018,14,14,Italian_Grand_Prix
990,1003,2018,15,15,Singapore_Grand_Prix
991,1004,2018,16,71,Russian_Grand_Prix
992,1005,2018,17,22,Japanese_Grand_Prix
993,1006,2018,18,69,United_States_Grand_Prix
994,1007,2018,19,32,Mexican_Grand_Prix
995,1008,2018,20,18,Brazilian_Grand_Prix
996,1009,2018,21,24,Abu_Dhabi_Grand_Prix
997,1010,2019,1,1,Australian_Grand_Prix
998,1011,2019,2,3,Bahrain_Grand_Prix
999,1012,2019,3,17,Chinese_Grand_Prix
1000,1013,2019,4,73,Azerbaijan_Grand_Prix
1001,1014,2019,5,4,Spanish_Grand_Prix
1002,1015,2019,6,6,Monaco_Grand_Prix
1003,1016,2019,7,7,Canadian_Grand_Prix
1004,1017,2019,8,34,French_Grand_Prix
1005,1018,2019,9,70,Austrian_Grand_Prix
1006,1019,2019,10,9,British_Grand_Prix
1007,1020,2019,11,10,German_Grand_Prix
1008,1021,2019,12,11,Hungarian_Grand_Prix
1009,1022,2019,13,13,Belgian_Grand_Prix
1010,1023,2019,14,14,Italian_Grand_Prix
1011,1024,2019,15,15,Singapore_Grand_Prix
1012,1025,2019,16,71,Russian_Grand_Prix
1013,1026,2019,17,22,Japanese_Grand_Prix
1014,1027,2019,18,32,Mexican_Grand_Prix
1015,1028,2019,19,69,United_States_Grand_Prix
1016,1029,2019,20,18,Brazilian_Grand_Prix
1017,1030,2019,21,24,Abu_Dhabi_Grand_Prix
1018,1031,2020,1,70,Austrian_Grand_Prix
1019,1032,2020,2,70,Styrian_Grand_Prix
1020,1033,2020,3,11,Hungarian_Grand_Prix
1021,1034,2020,4,9,British_Grand_Prix
1022,1035,2020,5,9,70th_Anniversary_Grand_Prix
1023,1036,2020,6,4,Spanish_Grand_Prix
