3584,11329,188,65,12.0,9,9,1
3585,11328,188,69,0.0,22,22,0
3586,11327,188,63,10.0,10,10,0
3587,11326,188,55,1.0,17,17,0
3588,11325,188,71,7.0,12,12,0
3589,11324,188,14,48.0,4,4,2
3590,11323,188,48,1.0,16,16,0
3591,11322,188,25,3.0,13,13,0
3592,11321,188,44,2.0,15,15,0
3593,11320,188,57,62.0,1,1,4
3594,11319,188,30,32.0,6,6,2
3595,11318,188,68,0.0,20,20,0
3596,11317,188,37,1.0,18,18,0
3597,11316,188,22,19.0,7,7,0
3598,11315,188,21,13.0,8,8,0
3599,11314,188,23,33.0,5,5,0
3600,11313,188,49,50.0,3,3,2
3601,11312,188,56,60.0,2,2,3
3602,11357,189,35,0.0,23,23,0
3603,11356,189,41,0.0,21,21,0
3604,11355,189,64,3.0,14,14,0
3605,11354,189,15,7.0,11,11,0
3606,11353,189,70,0.0,19,19,0
3607,11352,189,65,15.0,8,8,1
3608,11351,189,69,0.0,22,22,0
3609,11350,189,63,10.0,10,10,0
3610,11349,189,55,1.0,16,16,0
3611,11348,189,71,7.0,12,12,0
3612,11347,189,14,48.0,4,4,2
3613,11346,189,48,1.0,17,17,0
3614,11345,189,25,3.0,13,13,0
3615,11344,189,44,2.0,15,15,0
3616,11343,189,57,66.0,2,2,4
3617,11342,189,30,38.0,5,5,2
3618,11341,189,68,0.0,20,20,0
3619,11340,189,37,1.0,18,18,0
3620,11339,189,22,21.0,7,7,0
3621,11338,189,21,13.0,9,9,0
3622,11337,189,23,33.0,6,6,0
3623,11336,189,49,51.0,3,3,2
3624,11335,189,56,70.0,1,1,4
3625,11380,190,35,0.0,21,21,0
3626,11379,190,41,0.0,22,22,0
3627,11378,190,64,3.0,14,14,0
3628,11377,190,15,7.0,11,11,0
3629,11376,190,70,0.0,19,19,0
3630,11375,190,65,15.0,8,8,1
3631,11374,190,69,0.0,23,23,0
3632,11373,190,63,10.0,10,10,0
3633,11372,190,55,2.0,15,15,0
3634,11371,190,71,7.0,12,12,0
3635,11370,190,14,48.0,4,4,2
3636,11369,190,48,1.0,17,17,0
3637,11368,190,25,3.0,13,13,0
3638,11367,190,44,2.0,16,16,0
3639,11366,190,57,76.0,1,1,5
3640,11365,190,30,44.0,5,5,2
3641,11364,190,68,0.0,20,20,0
3642,11363,190,37,1.0,18,18,0
3643,11362,190,22,21.0,7,7,0
3644,11361,190,21,13.0,9,9,0
3645,11360,190,23,35.0,6,6,0
3646,11359,190,49,54.0,3,3,2
3647,11358,190,56,74.0,2,2,4
