31040,67824,959,1,217.0,1,1,6
31041,67825,959,20,120.0,5,5,0
31042,67826,959,817,133.0,3,3,0
31043,67827,959,13,38.0,9,9,0
31044,67828,959,154,28.0,12,12,0
31045,67829,959,807,33.0,10,10,0
31046,67830,959,822,58.0,7,7,0
31047,67831,959,832,30.0,11,11,0
31048,67832,959,830,115.0,6,6,1
31049,67833,959,835,0.0,20,20,0
31050,67834,959,825,6.0,16,16,0
31051,67835,959,815,48.0,8,8,0
31052,67836,959,18,17.0,15,15,0
31053,67837,959,831,0.0,22,22,0
31054,67838,959,836,1.0,17,17,0
31055,67839,959,828,0.0,21,21,0
31056,67840,959,8,122.0,4,4,0
31057,67841,959,837,0.0,23,23,0
31058,67842,959,821,0.0,19,19,0
31059,67843,959,4,24.0,13,13,0
31060,67844,959,826,23.0,14,14,0
31061,67845,959,838,1.0,18,18,0
31062,67846,960,3,223.0,2,2,6
31063,67847,960,1,232.0,1,1,6
31064,67848,960,20,128.0,4,4,0
31065,67849,960,817,151.0,3,3,0
31066,67850,960,13,39.0,10,10,0
31067,67851,960,154,28.0,13,13,0
31068,67852,960,807,45.0,9,9,0
31069,67853,960,822,62.0,7,7,0
31070,67854,960,832,30.0,12,12,0
31071,67855,960,830,115.0,6,6,1
31072,67856,960,835,0.0,20,20,0
31073,67857,960,825,6.0,16,16,0
31074,67858,960,815,58.0,8,8,0
31075,67859,960,18,17.0,15,15,0
31076,67860,960,831,0.0,22,22,0
31077,67861,960,836,1.0,17,17,0
31078,67862,960,828,0.0,21,21,0
31079,67863,960,8,124.0,5,5,0
31080,67864,960,837,0.0,23,23,0
31081,67865,960,821,0.0,19,19,0
31082,67866,960,4,30.0,11,11,0
31083,67867,960,826,23.0,14,14,0
31084,67868,960,838,1.0,18,18,0
31085,67869,960,839,0.0,24,24,0
31086,67870,961,3,248.0,2,2,7
31087,67871,961,1,250.0,1,1,6
31088,67872,961,20,143.0,4,4,0
31089,67873,961,817,161.0,3,3,0
31090,67874,961,13,41.0,10,10,0
31091,67875,961,154,28.0,13,13,0
31092,67876,961,807,46.0,9,9,0
31093,67877,961,822,70.0,7,7,0
31094,67878,961,832,30.0,12,12,0
31095,67879,961,830,121.0,6,6,1
31096,67880,961,835,0.0,20,20,0
31097,67881,961,825,6.0,16,16,0
31098,67882,961,815,62.0,8,8,0
31099,67883,961,18,17.0,15,15,0
31100,67884,961,831,0.0,22,22,0
31101,67885,961,836,1.0,17,17,0
31102,67886,961,828,0.0,21,21,0
31103,67887,961,8,136.0,5,5,0
