6016,9716,288,30,52.0,4,4,1
6017,9715,288,71,69.0,3,3,3
6018,9714,288,118,4.0,16,16,0
6019,9713,288,77,12.0,8,8,0
6020,9712,288,109,5.0,13,13,0
6021,9711,288,104,5.0,14,14,0
6022,9710,288,87,10.0,10,10,0
6023,9709,288,102,73.0,2,2,5
6024,9708,288,117,99.0,1,1,7
6025,6792,289,128,0.0,13,13,0
6026,6791,289,79,0.0,12,12,0
6027,6790,289,127,0.0,11,11,0
6028,6789,289,105,0.0,10,10,0
6029,6788,289,57,0.0,9,9,0
6030,6787,289,88,0.0,8,8,0
6031,6786,289,100,0.0,7,7,0
6032,6785,289,65,1.0,6,6,0
6033,6784,289,77,2.0,5,5,0
6034,6783,289,30,3.0,4,4,0
6035,6782,289,102,4.0,3,3,0
6036,6781,289,119,6.0,2,2,0
6037,6780,289,95,10.0,1,1,1
6038,6793,290,95,20.0,1,1,2
6039,6794,290,119,12.0,2,2,0
6040,6795,290,102,4.0,5,5,0
6041,6796,290,30,7.0,3,3,0
6042,6797,290,77,5.0,4,4,0
6043,6798,290,65,1.0,7,7,0
6044,6799,290,100,0.0,9,9,0
6045,6800,290,88,0.0,11,11,0
6046,6801,290,57,1.0,8,8,0
6047,6802,290,105,0.0,12,12,0
6048,6803,290,127,0.0,15,15,0
6049,6804,290,79,0.0,16,16,0
6050,6805,290,128,0.0,17,17,0
6051,6806,290,110,2.0,6,6,0
6052,6807,290,109,0.0,10,10,0
6053,6808,290,123,0.0,13,13,0
6054,6809,290,92,0.0,14,14,0
6055,6810,291,95,30.0,1,1,3
6056,6811,291,119,18.0,2,2,0
6057,6812,291,102,4.0,5,5,0
6058,6813,291,30,11.0,3,3,0
6059,6814,291,77,5.0,4,4,0
6060,6815,291,65,1.0,9,9,0
6061,6816,291,100,0.0,12,12,0
6062,6817,291,88,0.0,15,15,0
6063,6818,291,57,1.0,10,10,0
6064,6819,291,105,1.0,11,11,0
6065,6820,291,127,0.0,19,19,0
6066,6821,291,79,0.0,16,16,0
6067,6822,291,128,0.0,20,20,0
6068,6823,291,110,2.0,8,8,0
6069,6824,291,109,0.0,14,14,0
6070,6825,291,123,0.0,17,17,0
6071,6826,291,92,0.0,18,18,0
6072,6827,291,55,3.0,6,6,0
6073,6828,291,122,2.0,7,7,0
6074,6829,291,81,0.0,13,13,0
6075,6897,292,81,0.0,15,15,0
6076,6891,292,110,2.0,9,9,0
6077,6901,292,108,0.0,23,23,0
6078,6883,292,65,1.0,10,10,0
6079,6884,292,100,0.0,14,14,0
