32576,69878,1034,20,10.0,13,13,0
32577,69877,1034,841,2.0,14,14,0
32578,69876,1034,839,12.0,11,11,0
32579,69875,1034,842,12.0,12,12,0
32580,69874,1034,815,22.0,7,7,0
32581,69873,1034,832,15.0,10,10,0
32582,69872,1034,1,88.0,1,1,3
32583,69871,1034,846,36.0,4,4,0
32584,69870,1034,844,33.0,5,5,0
32585,69869,1034,822,58.0,2,2,1
32586,70016,1040,844,57.0,7,7,0
32587,70014,1031,830,0.0,20,20,0
32588,70012,1031,840,0.0,18,18,0
32589,70010,1031,154,0.0,16,16,0
32590,70008,1031,8,0.0,14,14,0
32591,70006,1031,826,0.0,12,12,0
32592,70015,1040,822,161.0,2,2,2
32593,70013,1031,817,0.0,19,19,0
32594,70011,1031,825,0.0,17,17,0
32595,70009,1031,847,0.0,15,15,0
32596,70007,1031,848,0.0,13,13,0
32597,70005,1031,849,0.0,11,11,0
32598,70004,1031,20,1.0,10,10,0
32599,70003,1031,841,2.0,9,9,0
32600,70002,1031,839,4.0,8,8,0
32601,70001,1031,842,6.0,7,7,0
32602,70000,1031,815,8.0,6,6,0
32603,69999,1031,832,10.0,5,5,0
32604,69998,1031,1,12.0,4,4,0
32605,69997,1031,846,16.0,3,3,0
32606,69996,1031,844,18.0,2,2,0
32607,69995,1031,822,25.0,1,1,1
32608,69809,1032,822,43.0,1,1,1
32609,69810,1032,844,18.0,4,4,0
32610,69811,1032,846,26.0,3,3,0
32611,69812,1032,1,37.0,2,2,1
32612,69813,1032,832,13.0,7,7,0
32613,69814,1032,815,16.0,5,5,0
32614,69815,1032,842,6.0,9,9,0
32615,69816,1032,839,4.0,11,11,0
32616,69817,1032,841,2.0,13,13,0
32617,69818,1032,20,1.0,15,15,0
32618,69819,1032,849,0.0,16,16,0
32619,69820,1032,826,1.0,14,14,0
32620,69821,1032,848,12.0,8,8,0
32621,69822,1032,8,0.0,17,17,0
32622,69823,1032,847,0.0,20,20,0
32623,69824,1032,154,0.0,19,19,0
32624,69825,1032,825,0.0,18,18,0
32625,69826,1032,840,6.0,10,10,0
32626,69827,1032,817,4.0,12,12,0
32627,69828,1032,830,15.0,6,6,0
32628,69868,1033,830,33.0,3,3,0
32629,69866,1033,840,18.0,8,8,0
32630,69864,1033,154,0.0,19,19,0
32631,69863,1033,847,0.0,20,20,0
32632,69861,1033,848,22.0,5,5,0
32633,69860,1033,826,1.0,15,15,0
32634,69858,1033,20,9.0,10,10,0
32635,69856,1033,839,4.0,13,13,0
32636,69854,1033,815,22.0,6,6,0
32637,69852,1033,1,63.0,1,1,2
32638,69850,1033,844,18.0,7,7,0
32639,69849,1033,822,58.0,2,2,1
