2112,12297,118,23,53.0,4,4,2
2113,12296,118,4,39.0,6,6,0
2114,12295,118,49,7.0,12,12,0
2115,12294,118,15,16.0,8,8,0
2116,12293,118,30,69.0,1,1,4
2117,12292,118,8,62.0,2,2,1
2118,12291,118,31,55.0,3,3,1
2119,12290,118,14,33.0,7,7,1
2120,12330,119,53,0.0,21,21,0
2121,12329,119,51,0.0,20,20,0
2122,12328,119,42,0.0,18,18,0
2123,12327,119,44,6.0,14,14,0
2124,12326,119,17,12.0,10,10,0
2125,12325,119,21,10.0,11,11,1
2126,12324,119,43,8.0,12,12,0
2127,12323,119,52,1.0,17,17,0
2128,12322,119,2,2.0,16,16,0
2129,12321,119,22,49.0,5,5,1
2130,12320,119,50,0.0,19,19,0
2131,12319,119,18,12.0,9,9,0
2132,12318,119,35,3.0,15,15,0
2133,12317,119,23,53.0,4,4,2
2134,12316,119,4,44.0,6,6,0
2135,12315,119,49,7.0,13,13,0
2136,12314,119,15,22.0,8,8,0
2137,12313,119,30,71.0,1,1,4
2138,12312,119,8,62.0,3,3,1
2139,12311,119,31,65.0,2,2,2
2140,12310,119,14,41.0,7,7,1
2141,12351,120,53,0.0,21,21,0
2142,12350,120,51,0.0,20,20,0
2143,12349,120,42,0.0,18,18,0
2144,12348,120,44,6.0,14,14,0
2145,12347,120,17,15.0,9,9,0
2146,12346,120,21,10.0,11,11,1
2147,12345,120,43,8.0,12,12,0
2148,12344,120,52,1.0,17,17,0
2149,12343,120,2,2.0,16,16,0
2150,12342,120,22,49.0,6,6,1
2151,12341,120,50,0.0,19,19,0
2152,12340,120,18,12.0,10,10,0
2153,12339,120,35,3.0,15,15,0
2154,12338,120,23,58.0,4,4,2
2155,12337,120,4,54.0,5,5,1
2156,12336,120,49,7.0,13,13,0
2157,12335,120,15,24.0,8,8,0
2158,12334,120,30,72.0,1,1,4
2159,12333,120,8,70.0,3,3,1
2160,12332,120,31,71.0,2,2,2
2161,12331,120,14,45.0,7,7,1
2162,12374,121,47,0.0,22,22,0
2163,12373,121,48,4.0,16,16,0
2164,12372,121,53,0.0,23,23,0
2165,12371,121,51,0.0,21,21,0
2166,12370,121,42,0.0,19,19,0
2167,12369,121,44,6.0,14,14,0
2168,12368,121,17,17.0,9,9,0
2169,12367,121,21,10.0,11,11,1
2170,12366,121,43,8.0,12,12,0
2171,12365,121,52,1.0,18,18,0
2172,12364,121,2,2.0,17,17,0
2173,12363,121,22,55.0,5,5,1
2174,12362,121,50,0.0,20,20,0
2175,12361,121,18,12.0,10,10,0
