13120,59298,509,202,24.0,6,6,1
13121,59297,509,163,29.0,5,5,2
13122,59296,509,219,9.0,8,8,1
13123,59295,509,187,3.0,18,18,0
13124,59294,509,173,10.0,7,7,0
13125,59293,509,199,37.0,3,3,1
13126,59292,509,200,4.0,15,15,0
13127,59291,509,207,0.0,20,20,0
13128,59290,509,176,0.0,22,22,0
13129,59289,509,119,7.0,9,9,0
13130,59288,509,172,32.0,4,4,1
13131,59287,509,203,4.0,17,17,0
13132,59286,509,224,5.0,13,13,0
13133,59285,509,223,0.0,24,24,0
13134,59284,509,222,2.0,19,19,0
13135,59283,509,221,0.0,29,29,0
13136,59282,509,217,0.0,21,21,0
13137,59281,509,117,5.0,14,14,0
13138,59280,509,152,4.0,16,16,0
13139,59279,509,206,6.0,11,11,0
13140,59278,509,177,6.0,10,10,0
13141,59277,509,137,54.0,1,1,3
13142,59276,509,178,53.0,2,2,3
13143,59355,510,214,0.0,41,41,0
13144,59354,510,110,0.0,32,32,0
13145,59353,510,181,0.0,38,38,0
13146,59352,510,191,0.0,34,34,0
13147,59351,510,230,0.0,31,31,0
13148,59350,510,95,0.0,30,30,0
13149,59349,510,229,0.0,37,37,0
13150,59348,510,228,0.0,40,40,0
13151,59347,510,211,0.0,25,25,0
13152,59346,510,212,1.0,20,20,0
13153,59345,510,227,0.0,33,33,0
13154,59344,510,226,0.0,39,39,0
13155,59343,510,209,0.0,28,28,0
13156,59342,510,158,0.0,27,27,0
13157,59341,510,136,0.0,26,26,0
13158,59340,510,140,0.0,36,36,0
13159,59339,510,225,0.0,35,35,0
13160,59338,510,197,6.0,13,13,0
13161,59337,510,202,28.0,6,6,1
13162,59336,510,163,29.0,5,5,2
13163,59335,510,219,9.0,8,8,1
13164,59334,510,187,6.0,11,11,0
13165,59333,510,173,10.0,7,7,0
13166,59332,510,199,40.0,3,3,1
13167,59331,510,200,4.0,17,17,0
13168,59330,510,207,0.0,21,21,0
13169,59329,510,176,0.0,23,23,0
13170,59328,510,119,7.0,9,9,0
13171,59327,510,172,32.0,4,4,1
13172,59326,510,203,6.0,14,14,0
13173,59325,510,224,5.0,15,15,0
13174,59324,510,223,0.0,24,24,0
13175,59323,510,222,2.0,19,19,0
13176,59322,510,221,0.0,29,29,0
13177,59321,510,217,0.0,22,22,0
13178,59320,510,117,5.0,16,16,0
13179,59319,510,152,4.0,18,18,0
13180,59318,510,206,6.0,12,12,0
13181,59317,510,177,6.0,10,10,0
13182,59316,510,137,54.0,2,2,3
13183,59315,510,178,62.0,1,1,4
