21824,49959,751,341,0.0,68,68,0
21825,49958,751,505,0.0,64,64,0
21826,49957,751,456,0.0,65,65,0
21827,49956,751,364,0.0,63,63,0
21828,49955,751,386,2.0,20,20,0
21829,49954,751,479,3.0,15,15,0
21830,49953,751,483,0.0,74,74,0
21831,49952,751,504,0.0,73,73,0
21832,49951,751,503,0.0,72,72,0
21833,49950,751,502,0.0,61,61,0
21834,49949,751,289,4.0,10,10,0
21835,49948,751,356,24.0,1,1,3
21836,49947,751,501,0.0,67,67,0
21837,49946,751,439,0.0,40,40,0
21838,49945,751,500,0.0,38,38,0
21839,49944,751,418,0.0,29,29,0
21840,49943,751,499,0.0,36,36,0
21841,49942,751,498,0.0,34,34,0
21842,49941,751,497,0.0,30,30,0
21843,49940,751,403,7.0,7,7,0
21844,49939,751,347,2.0,18,18,0
21845,49938,751,404,7.0,6,6,0
21846,49937,751,476,4.0,12,12,0
21847,49936,751,496,3.0,17,17,0
21848,49935,751,475,11.0,3,3,1
21849,49934,751,477,6.0,8,8,0
21850,49933,751,360,24.0,2,2,1
21851,50084,752,465,0.0,77,77,0
21852,50083,752,486,0.0,76,76,0
21853,50082,752,542,0.0,39,39,0
21854,50081,752,541,1.0,23,23,0
21855,50080,752,540,0.0,72,72,0
21856,50079,752,435,0.0,66,66,0
21857,50078,752,376,1.0,22,22,0
21858,50077,752,482,10.0,5,5,0
21859,50076,752,373,4.0,15,15,0
21860,50075,752,430,0.0,28,28,0
21861,50074,752,481,3.0,16,16,0
21862,50073,752,539,0.0,64,64,0
21863,50072,752,538,0.0,63,63,0
21864,50071,752,537,0.0,62,62,0
21865,50070,752,536,0.0,61,61,0
21866,50069,752,535,0.0,60,60,0
21867,50068,752,534,0.0,59,59,0
21868,50067,752,533,0.0,58,58,0
21869,50066,752,532,0.0,57,57,0
21870,50065,752,531,0.0,56,56,0
21871,50064,752,530,0.0,55,55,0
21872,50063,752,529,0.0,54,54,0
21873,50062,752,528,0.0,53,53,0
21874,50061,752,527,0.0,52,52,0
21875,50060,752,526,0.0,51,51,0
21876,50059,752,525,0.0,50,50,0
21877,50058,752,524,0.0,49,49,0
21878,50057,752,523,0.0,48,48,0
21879,50056,752,522,0.0,47,47,0
21880,50055,752,521,0.0,46,46,0
21881,50054,752,520,0.0,45,45,0
21882,50053,752,519,0.0,43,43,0
21883,50052,752,518,0.0,40,40,0
21884,50051,752,517,0.0,37,37,0
21885,50050,752,516,0.0,35,35,0
21886,50049,752,515,0.0,32,32,0
21887,50048,752,514,0.0,29,29,0
