8576,18669,368,84,2.0,23,23,0
8577,18670,368,122,0.0,30,30,0
8578,18671,368,137,9.0,8,8,0
8579,18672,368,131,4.0,17,17,0
8580,18673,368,123,24.0,5,5,1
8581,18674,368,94,4.0,19,19,0
8582,18675,368,77,15.0,7,7,1
8583,18676,368,159,1.0,26,26,0
8584,18677,368,114,0.0,39,39,0
8585,18678,368,163,2.0,21,21,0
8586,18679,368,148,0.0,40,40,0
8587,18680,368,90,0.0,35,35,0
8588,18681,368,133,4.0,18,18,0
8589,18682,368,160,0.0,38,38,0
8590,18683,368,161,0.0,41,41,0
8591,18684,368,162,0.0,37,37,0
8592,18685,368,164,0.0,44,44,0
8593,18686,368,88,0.0,45,45,0
8594,18687,368,140,6.0,10,10,0
8595,18688,368,92,0.0,32,32,0
8596,18689,368,99,1.0,25,25,0
8597,18690,368,78,0.0,33,33,0
8598,18691,368,55,5.0,13,13,0
8599,18692,368,139,0.0,28,28,0
8600,18693,368,103,0.0,31,31,0
8601,18694,368,151,0.0,34,34,0
8602,18695,368,134,0.0,46,46,0
8603,18696,368,165,0.0,43,43,0
8604,18697,368,109,0.0,42,42,0
8605,18698,369,95,38.0,3,3,2
8606,18699,369,117,76.0,1,1,4
8607,18700,369,127,4.0,16,16,0
8608,18701,369,65,5.0,14,14,0
8609,18702,369,118,6.0,13,13,0
8610,18703,369,145,17.0,7,7,0
8611,18704,369,156,2.0,22,22,0
8612,18705,369,138,0.0,28,28,0
8613,18706,369,129,1.0,24,24,0
8614,18707,369,105,6.0,12,12,0
8615,18708,369,102,60.0,2,2,6
8616,18709,369,112,1.0,27,27,0
8617,18710,369,110,4.0,15,15,0
8618,18711,369,157,3.0,20,20,0
8619,18712,369,119,30.0,4,4,0
8620,18713,369,158,6.0,10,10,0
8621,18714,369,146,0.0,36,36,0
8622,18715,369,84,2.0,23,23,0
8623,18716,369,122,0.0,30,30,0
8624,18717,369,137,9.0,8,8,0
8625,18718,369,131,4.0,17,17,0
8626,18719,369,123,24.0,5,5,1
8627,18720,369,94,4.0,19,19,0
8628,18721,369,77,21.0,6,6,1
8629,18722,369,159,1.0,26,26,0
8630,18723,369,114,0.0,40,40,0
8631,18724,369,163,2.0,21,21,0
8632,18725,369,148,0.0,41,41,0
8633,18726,369,90,0.0,35,35,0
8634,18727,369,133,4.0,18,18,0
8635,18728,369,160,0.0,38,38,0
8636,18729,369,161,0.0,42,42,0
8637,18730,369,162,0.0,39,39,0
8638,18731,369,164,0.0,45,45,0
8639,18732,369,88,0.0,43,43,0
