10432,20782,429,118,4.0,14,14,0
10433,20783,429,123,9.0,10,10,0
10434,20784,429,160,0.0,22,22,0
10435,20785,429,181,0.0,27,27,0
10436,20786,429,77,0.0,19,19,0
10437,20787,429,102,15.0,6,6,1
10438,20788,429,158,0.0,21,21,0
10439,20789,429,94,0.0,25,25,0
10440,20790,429,182,5.0,12,12,0
10441,20791,429,110,3.0,15,15,0
10442,20792,429,119,0.0,20,20,0
10443,20793,429,177,18.0,5,5,1
10444,20794,429,183,0.0,31,31,0
10445,20795,429,95,6.0,11,11,0
10446,20796,429,184,0.0,30,30,0
10447,20797,429,137,13.0,7,7,1
10448,20798,429,185,4.0,13,13,0
10449,20799,429,156,0.0,26,26,0
10450,20800,429,170,0.0,28,28,0
10451,20801,429,176,2.0,17,17,0
10452,20802,429,179,0.0,24,24,0
10453,20803,429,186,0.0,29,29,0
10454,20804,430,117,56.0,1,1,4
10455,20805,430,105,53.0,2,2,2
10456,20806,430,173,30.0,3,3,1
10457,20807,430,163,3.0,16,16,0
10458,20808,430,175,11.0,9,9,0
10459,20809,430,172,10.0,10,10,0
10460,20810,430,140,19.0,5,5,0
10461,20811,430,84,0.0,18,18,0
10462,20812,430,112,0.0,24,24,0
10463,20813,430,118,4.0,14,14,0
10464,20814,430,123,9.0,11,11,0
10465,20815,430,160,0.0,22,22,0
10466,20816,430,181,0.0,27,27,0
10467,20817,430,77,0.0,19,19,0
10468,20818,430,102,19.0,4,4,1
10469,20819,430,158,0.0,21,21,0
10470,20820,430,94,0.0,25,25,0
10471,20821,430,182,14.0,7,7,1
10472,20822,430,110,3.0,15,15,0
10473,20823,430,119,0.0,20,20,0
10474,20824,430,177,18.0,6,6,1
10475,20825,430,183,0.0,31,31,0
10476,20826,430,95,7.0,12,12,0
10477,20827,430,184,0.0,30,30,0
10478,20828,430,137,13.0,8,8,1
10479,20829,430,185,4.0,13,13,0
10480,20830,430,156,0.0,26,26,0
10481,20831,430,170,0.0,28,28,0
10482,20832,430,176,2.0,17,17,0
10483,20833,430,179,0.0,23,23,0
10484,20834,430,186,0.0,29,29,0
10485,20835,431,117,65.0,1,1,5
10486,20836,431,105,53.0,2,2,2
10487,20837,431,173,31.0,3,3,1
10488,20838,431,163,3.0,17,17,0
10489,20839,431,175,11.0,9,9,0
10490,20840,431,172,10.0,10,10,0
10491,20841,431,140,21.0,5,5,0
10492,20842,431,84,0.0,18,18,0
10493,20843,431,112,0.0,24,24,0
10494,20844,431,118,4.0,15,15,0
10495,20845,431,123,9.0,11,11,0
