21504,48328,745,373,11.0,7,7,0
21505,48327,745,478,0.0,23,23,0
21506,48326,745,477,0.0,21,21,0
21507,48325,745,427,0.0,18,18,0
21508,48324,745,360,11.0,8,8,0
21509,48323,745,364,21.0,4,4,0
21510,48322,745,476,33.0,2,2,2
21511,48321,745,403,34.0,1,1,2
21512,48320,745,386,16.0,5,5,0
21513,48319,745,475,21.0,3,3,2
21514,49690,746,483,0.0,22,22,0
21515,49689,746,504,0.0,21,21,0
21516,49688,746,503,0.0,20,20,0
21517,49687,746,502,0.0,19,19,0
21518,49686,746,289,0.0,18,18,0
21519,49685,746,356,0.0,17,17,0
21520,49684,746,501,0.0,16,16,0
21521,49683,746,439,0.0,15,15,0
21522,49682,746,500,0.0,14,14,0
21523,49681,746,418,0.0,13,13,0
21524,49680,746,499,0.0,12,12,0
21525,49679,746,498,0.0,11,11,0
21526,49678,746,497,0.0,10,10,0
21527,49677,746,403,0.0,9,9,0
21528,49676,746,347,0.0,8,8,0
21529,49675,746,404,1.0,5,5,0
21530,49674,746,476,2.0,4,4,0
21531,49673,746,496,3.0,3,3,0
21532,49672,746,475,0.0,6,6,0
21533,49671,746,477,6.0,2,2,0
21534,49670,746,360,8.0,1,1,1
21535,49724,747,437,0.0,33,33,0
21536,49723,747,508,0.0,32,32,0
21537,49722,747,507,0.0,30,30,0
21538,49721,747,484,0.0,27,27,0
21539,49720,747,506,0.0,26,26,0
21540,49719,747,427,0.0,11,11,0
21541,49718,747,341,0.0,24,24,0
21542,49717,747,505,0.0,22,22,0
21543,49716,747,456,0.0,20,20,0
21544,49715,747,364,0.0,19,19,0
21545,49714,747,386,1.0,10,10,0
21546,49713,747,479,3.0,5,5,0
21547,49712,747,483,0.0,31,31,0
21548,49711,747,504,0.0,29,29,0
21549,49710,747,503,0.0,28,28,0
21550,49709,747,502,0.0,21,21,0
21551,49708,747,289,0.0,12,12,0
21552,49707,747,356,0.0,25,25,0
21553,49706,747,501,0.0,23,23,0
21554,49705,747,439,0.0,18,18,0
21555,49704,747,500,0.0,17,17,0
21556,49703,747,418,0.0,16,16,0
21557,49702,747,499,0.0,15,15,0
21558,49701,747,498,0.0,14,14,0
21559,49700,747,497,0.0,13,13,0
21560,49699,747,403,4.0,4,4,0
21561,49698,747,347,2.0,7,7,0
21562,49697,747,404,1.0,9,9,0
21563,49696,747,476,2.0,8,8,0
21564,49695,747,496,3.0,6,6,0
21565,49694,747,475,8.0,2,2,1
21566,49693,747,477,6.0,3,3,0
21567,49692,747,360,14.0,1,1,1
