9024,19258,380,133,0.0,19,19,0
9025,19259,380,102,57.0,2,2,5
9026,19260,380,94,1.0,17,17,0
9027,19261,381,117,66.0,2,2,4
9028,19262,381,77,28.0,3,3,0
9029,19263,381,137,15.0,6,6,0
9030,19264,381,118,9.0,7,7,0
9031,19265,381,105,16.0,5,5,0
9032,19266,381,138,1.0,15,15,0
9033,19267,381,123,16.0,4,4,0
9034,19268,381,158,1.0,16,16,0
9035,19269,381,140,0.0,21,21,0
9036,19270,381,110,3.0,13,13,0
9037,19271,381,156,5.0,11,11,0
9038,19272,381,159,0.0,24,24,0
9039,19273,381,112,0.0,25,25,0
9040,19274,381,99,0.0,20,20,0
9041,19275,381,166,0.0,26,26,0
9042,19276,381,114,0.0,18,18,0
9043,19277,381,163,0.0,32,32,0
9044,19278,381,131,0.0,27,27,0
9045,19279,381,95,6.0,8,8,0
9046,19280,381,145,6.0,9,9,0
9047,19281,381,119,2.0,14,14,0
9048,19282,381,122,4.0,12,12,0
9049,19283,381,167,0.0,31,31,0
9050,19284,381,127,5.0,10,10,0
9051,19285,381,165,0.0,29,29,0
9052,19286,381,141,0.0,22,22,0
9053,19287,381,160,0.0,30,30,0
9054,19288,381,78,0.0,23,23,0
9055,19289,381,146,0.0,28,28,0
9056,19290,381,133,0.0,19,19,0
9057,19291,381,102,66.0,1,1,6
9058,19292,381,94,1.0,17,17,0
9059,19293,382,117,72.0,2,2,4
9060,19294,382,77,28.0,3,3,0
9061,19295,382,137,18.0,4,4,0
9062,19296,382,118,11.0,7,7,0
9063,19297,382,105,16.0,6,6,0
9064,19298,382,138,1.0,16,16,0
9065,19299,382,123,16.0,5,5,0
9066,19300,382,158,2.0,14,14,0
9067,19301,382,140,0.0,22,22,0
9068,19302,382,110,3.0,13,13,0
9069,19303,382,156,5.0,12,12,0
9070,19304,382,159,0.0,27,27,0
9071,19305,382,112,0.0,23,23,0
9072,19306,382,99,0.0,21,21,0
9073,19307,382,166,0.0,26,26,0
9074,19308,382,114,0.0,18,18,0
9075,19309,382,163,0.0,33,33,0
9076,19310,382,131,0.0,28,28,0
9077,19311,382,95,6.0,9,9,0
9078,19312,382,145,6.0,10,10,0
9079,19313,382,119,2.0,15,15,0
9080,19314,382,122,8.0,8,8,0
9081,19315,382,167,0.0,32,32,0
9082,19316,382,127,5.0,11,11,0
9083,19317,382,165,0.0,30,30,0
9084,19318,382,141,0.0,24,24,0
9085,19319,382,160,0.0,31,31,0
9086,19320,382,78,0.0,25,25,0
9087,19321,382,146,0.0,29,29,0
