28992,65009,863,814,15.0,10,10,0
28993,65010,863,818,4.0,13,13,0
28994,65011,863,3,35.0,6,6,1
28995,65012,863,813,4.0,14,14,0
28996,65013,863,10,0.0,19,19,0
28997,65014,863,819,0.0,20,20,0
28998,65015,863,811,14.0,11,11,0
28999,65016,863,13,2.0,17,17,0
29000,65017,863,5,0.0,22,22,0
29001,65018,863,808,0.0,21,21,0
29002,65019,863,30,2.0,18,18,0
29003,65020,863,154,23.0,8,8,0
29004,65021,863,807,2.0,16,16,0
29005,65022,863,37,0.0,23,23,0
29006,65023,863,39,0.0,24,24,0
29007,65024,864,18,45.0,6,6,1
29008,65025,864,20,61.0,1,1,1
29009,65026,864,1,53.0,3,3,0
29010,65027,864,17,48.0,5,5,0
29011,65028,864,4,61.0,2,2,1
29012,65029,864,155,19.0,11,11,0
29013,65030,864,8,49.0,4,4,0
29014,65031,864,815,22.0,10,10,0
29015,65032,864,817,2.0,16,16,0
29016,65033,864,814,15.0,12,12,0
29017,65034,864,818,4.0,14,14,0
29018,65035,864,3,41.0,7,7,1
29019,65036,864,813,29.0,9,9,1
29020,65037,864,10,0.0,19,19,0
29021,65038,864,819,0.0,20,20,0
29022,65039,864,811,14.0,13,13,0
29023,65040,864,13,2.0,17,17,0
29024,65041,864,5,0.0,22,22,0
29025,65042,864,808,0.0,21,21,0
29026,65043,864,30,2.0,18,18,0
29027,65044,864,154,35.0,8,8,0
29028,65045,864,807,3.0,15,15,0
29029,65046,864,37,0.0,23,23,0
29030,65047,864,39,0.0,24,24,0
29031,65048,865,18,45.0,7,7,1
29032,65049,865,20,73.0,2,2,1
29033,65050,865,1,63.0,4,4,0
29034,65051,865,17,73.0,3,3,1
29035,65052,865,4,76.0,1,1,1
29036,65053,865,155,19.0,12,12,0
29037,65054,865,8,51.0,6,6,0
29038,65055,865,815,22.0,10,10,0
29039,65056,865,817,2.0,17,17,0
29040,65057,865,814,21.0,11,11,0
29041,65058,865,818,4.0,16,16,0
29042,65059,865,3,59.0,5,5,1
29043,65060,865,813,29.0,9,9,1
29044,65061,865,10,0.0,20,20,0
29045,65062,865,819,0.0,21,21,0
29046,65063,865,811,15.0,13,13,0
29047,65064,865,13,10.0,14,14,0
29048,65065,865,5,0.0,19,19,0
29049,65066,865,808,0.0,23,23,0
29050,65067,865,30,2.0,18,18,0
29051,65068,865,154,35.0,8,8,0
29052,65069,865,807,7.0,15,15,0
29053,65070,865,37,0.0,24,24,0
29054,65071,865,39,0.0,22,22,0
29055,65072,866,18,45.0,8,8,1
