3840,4483,200,63,3.0,10,10,0
3841,4484,200,64,1.0,14,14,0
3842,4485,200,50,0.0,23,23,0
3843,4486,201,57,76.0,1,1,6
3844,4487,201,14,42.0,3,3,1
3845,4488,201,49,8.0,8,8,0
3846,4489,201,56,32.0,4,4,0
3847,4490,201,35,16.0,6,6,0
3848,4491,201,65,1.0,14,14,0
3849,4492,201,25,17.0,5,5,0
3850,4493,201,71,3.0,11,11,0
3851,4494,201,44,0.0,21,21,0
3852,4495,201,30,60.0,2,2,4
3853,4496,201,21,15.0,7,7,0
3854,4497,201,55,3.0,13,13,0
3855,4498,201,76,1.0,16,16,0
3856,4499,201,22,4.0,9,9,0
3857,4500,201,15,0.0,20,20,0
3858,4501,201,68,0.0,22,22,0
3859,4502,201,75,0.0,17,17,0
3860,4503,201,73,0.0,18,18,0
3861,4504,201,23,4.0,10,10,0
3862,4505,201,74,0.0,19,19,0
3863,4506,201,63,3.0,12,12,0
3864,4507,201,64,1.0,15,15,0
3865,4508,201,50,0.0,23,23,0
3866,4509,202,57,77.0,1,1,6
3867,4510,202,14,48.0,3,3,1
3868,4511,202,49,10.0,8,8,0
3869,4512,202,56,32.0,4,4,0
3870,4513,202,35,20.0,5,5,0
3871,4514,202,65,1.0,14,14,0
3872,4515,202,25,17.0,6,6,0
3873,4516,202,71,6.0,9,9,0
3874,4517,202,44,0.0,21,21,0
3875,4518,202,30,70.0,2,2,5
3876,4519,202,21,15.0,7,7,0
3877,4520,202,55,3.0,13,13,0
3878,4521,202,76,1.0,16,16,0
3879,4522,202,22,4.0,10,10,0
3880,4523,202,15,0.0,20,20,0
3881,4524,202,68,0.0,22,22,0
3882,4525,202,75,0.0,17,17,0
3883,4526,202,73,0.0,18,18,0
3884,4527,202,23,4.0,11,11,0
3885,4528,202,74,0.0,19,19,0
3886,4529,202,63,3.0,12,12,0
3887,4530,202,64,1.0,15,15,0
3888,4531,202,50,0.0,23,23,0
3889,4532,203,57,77.0,1,1,6
3890,4533,203,14,48.0,3,3,1
3891,4534,203,49,13.0,9,9,0
3892,4535,203,56,32.0,4,4,0
3893,4536,203,35,20.0,5,5,0
3894,4537,203,65,1.0,15,15,0
3895,4538,203,25,17.0,6,6,0
3896,4539,203,71,16.0,7,7,1
3897,4540,203,44,0.0,21,21,0
3898,4541,203,30,70.0,2,2,5
3899,4542,203,21,15.0,8,8,0
3900,4543,203,55,7.0,11,11,0
3901,4544,203,76,1.0,17,17,0
3902,4545,203,22,4.0,12,12,0
3903,4546,203,15,1.0,16,16,0
