15488,56958,572,231,47.0,2,2,4
15489,56957,572,197,0.0,21,21,0
15490,56956,572,275,0.0,33,33,0
15491,56955,572,224,3.0,17,17,0
15492,56954,572,199,3.0,16,16,0
15493,56953,572,253,0.0,32,32,0
15494,56952,572,250,7.0,13,13,0
15495,56951,572,254,0.0,27,27,0
15496,56950,572,235,0.0,22,22,0
15497,56949,572,223,28.0,4,4,1
15498,56948,572,200,14.0,8,8,0
15499,56947,572,222,40.0,3,3,1
15500,56946,572,233,6.0,14,14,0
15501,56945,572,252,10.0,11,11,0
15502,56944,572,221,27.0,5,5,0
15503,56943,572,182,64.0,1,1,5
15504,57038,573,285,0.0,42,42,0
15505,57037,573,260,0.0,40,40,0
15506,57036,573,257,0.0,38,38,0
15507,57035,573,246,0.0,37,37,0
15508,57034,573,284,0.0,31,31,0
15509,57033,573,243,1.0,20,20,0
15510,57032,573,283,0.0,48,48,0
15511,57031,573,242,0.0,46,46,0
15512,57030,573,282,0.0,47,47,0
15513,57029,573,281,0.0,43,43,0
15514,57028,573,280,0.0,25,25,0
15515,57027,573,265,0.0,35,35,0
15516,57026,573,258,0.0,36,36,0
15517,57025,573,208,0.0,45,45,0
15518,57024,573,279,0.0,44,44,0
15519,57023,573,271,0.0,34,34,0
15520,57022,573,256,0.0,24,24,0
15521,57021,573,232,0.0,26,26,0
15522,57020,573,178,4.0,15,15,0
15523,57019,573,251,0.0,41,41,0
15524,57018,573,255,10.0,11,11,0
15525,57017,573,229,0.0,23,23,0
15526,57016,573,278,2.0,18,18,0
15527,57015,573,277,0.0,28,28,0
15528,57014,573,239,0.0,29,29,0
15529,57013,573,276,0.0,30,30,0
15530,57012,573,270,0.0,39,39,0
15531,57011,573,187,19.0,7,7,1
15532,57010,573,207,13.0,9,9,0
15533,57009,573,238,10.0,10,10,1
15534,57008,573,172,20.0,6,6,0
15535,57007,573,230,1.0,19,19,0
15536,57006,573,231,56.0,2,2,5
15537,57005,573,197,0.0,21,21,0
15538,57004,573,275,0.0,33,33,0
15539,57003,573,224,3.0,17,17,0
15540,57002,573,199,3.0,16,16,0
15541,57001,573,253,0.0,32,32,0
15542,57000,573,250,7.0,13,13,0
15543,56999,573,254,0.0,27,27,0
15544,56998,573,235,0.0,22,22,0
15545,56997,573,223,29.0,5,5,1
15546,56996,573,200,16.0,8,8,0
15547,56995,573,222,43.0,3,3,1
15548,56994,573,233,6.0,14,14,0
15549,56993,573,252,10.0,12,12,0
15550,56992,573,221,33.0,4,4,0
15551,56991,573,182,64.0,1,1,5
