13952,57431,535,212,0.0,24,24,0
13953,57430,535,211,0.0,27,27,0
13954,57429,535,232,0.0,30,30,0
13955,57428,535,241,0.0,32,32,0
13956,57427,535,240,0.0,31,31,0
13957,57426,535,178,5.0,12,12,0
13958,57425,535,187,12.0,6,6,0
13959,57424,535,230,0.0,19,19,0
13960,57423,535,233,0.0,26,26,0
13961,57422,535,172,10.0,7,7,0
13962,57421,535,223,4.0,15,15,0
13963,57420,535,202,5.0,13,13,0
13964,57419,535,239,0.0,18,18,0
13965,57418,535,197,0.0,20,20,0
13966,57417,535,200,0.0,17,17,0
13967,57416,535,222,8.0,10,10,0
13968,57415,535,224,7.0,11,11,0
13969,57414,535,203,3.0,16,16,0
13970,57413,535,199,22.0,5,5,2
13971,57412,535,175,4.0,14,14,0
13972,57411,535,238,36.0,2,2,1
13973,57410,535,231,8.0,9,9,0
13974,57409,535,221,23.0,4,4,1
13975,57408,535,182,25.0,3,3,1
13976,57407,535,207,45.0,1,1,4
13977,57482,536,245,0.0,39,39,0
13978,57481,536,209,0.0,38,38,0
13979,57480,536,208,0.0,36,36,0
13980,57479,536,244,0.0,37,37,0
13981,57478,536,152,0.0,19,19,0
13982,57477,536,235,0.0,28,28,0
13983,57476,536,206,0.0,32,32,0
13984,57475,536,163,0.0,24,24,0
13985,57474,536,177,0.0,29,29,0
13986,57473,536,219,0.0,26,26,0
13987,57472,536,243,0.0,23,23,0
13988,57471,536,119,8.0,8,8,0
13989,57470,536,242,0.0,35,35,0
13990,57469,536,158,0.0,34,34,0
13991,57468,536,212,0.0,25,25,0
13992,57467,536,211,0.0,27,27,0
13993,57466,536,232,0.0,30,30,0
13994,57465,536,241,0.0,33,33,0
13995,57464,536,240,0.0,31,31,0
13996,57463,536,178,5.0,12,12,0
13997,57462,536,187,16.0,6,6,0
13998,57461,536,230,0.0,21,21,0
13999,57460,536,233,2.0,17,17,0
14000,57459,536,172,10.0,7,7,0
14001,57458,536,223,4.0,15,15,0
14002,57457,536,202,5.0,14,14,0
14003,57456,536,239,0.0,18,18,0
14004,57455,536,197,0.0,22,22,0
14005,57454,536,200,0.0,20,20,0
14006,57453,536,222,8.0,10,10,0
14007,57452,536,224,7.0,11,11,0
14008,57451,536,203,3.0,16,16,0
14009,57450,536,199,31.0,3,3,3
14010,57449,536,175,5.0,13,13,0
14011,57448,536,238,36.0,2,2,1
14012,57447,536,231,8.0,9,9,0
14013,57446,536,221,26.0,5,5,1
14014,57445,536,182,31.0,4,4,1
14015,57444,536,207,45.0,1,1,4
