31488,68371,979,822,169.0,3,3,2
31489,68372,979,8,116.0,5,5,0
31490,68373,979,830,67.0,6,6,0
31491,68374,979,13,23.0,11,11,0
31492,68375,979,815,56.0,7,7,0
31493,68376,979,832,35.0,9,9,0
31494,68377,979,826,4.0,17,17,0
31495,68378,979,839,45.0,8,8,0
31496,68379,979,807,26.0,10,10,0
31497,68380,979,841,0.0,21,21,0
31498,68381,979,838,1.0,18,18,0
31499,68382,979,4,10.0,15,15,0
31500,68383,979,825,11.0,14,14,0
31501,68384,979,840,18.0,12,12,0
31502,68385,979,817,117.0,4,4,1
31503,68386,979,828,0.0,20,20,0
31504,68387,979,835,0.0,19,19,0
31505,68388,979,154,18.0,13,13,0
31506,68389,979,836,5.0,16,16,0
31507,68390,979,18,0.0,22,22,0
31508,68391,979,814,0.0,23,23,0
31509,68392,980,20,220.0,1,1,4
31510,68393,980,1,213.0,2,2,5
31511,68394,980,822,179.0,3,3,2
31512,68395,980,8,128.0,5,5,0
31513,68396,980,830,67.0,6,6,0
31514,68397,980,13,27.0,11,11,0
31515,68398,980,815,56.0,7,7,0
31516,68399,980,832,36.0,9,9,0
31517,68400,980,826,4.0,17,17,0
31518,68401,980,839,47.0,8,8,0
31519,68402,980,807,34.0,10,10,0
31520,68403,980,841,0.0,21,21,0
31521,68404,980,838,1.0,18,18,0
31522,68405,980,4,10.0,15,15,0
31523,68406,980,825,11.0,14,14,0
31524,68407,980,840,18.0,13,13,0
31525,68408,980,817,132.0,4,4,1
31526,68409,980,828,0.0,20,20,0
31527,68410,980,835,0.0,19,19,0
31528,68411,980,154,24.0,12,12,0
31529,68412,980,836,5.0,16,16,0
31530,68413,980,18,0.0,22,22,0
31531,68414,980,814,0.0,23,23,0
31532,68415,981,20,235.0,2,2,4
31533,68416,981,1,238.0,1,1,6
31534,68417,981,822,197.0,3,3,2
31535,68418,981,8,138.0,5,5,0
31536,68419,981,830,68.0,6,6,0
31537,68420,981,13,31.0,11,11,0
31538,68421,981,815,58.0,7,7,0
31539,68422,981,832,36.0,9,9,0
31540,68423,981,826,4.0,17,17,0
31541,68424,981,839,55.0,8,8,0
31542,68425,981,807,34.0,10,10,0
31543,68426,981,841,0.0,21,21,0
31544,68427,981,838,1.0,18,18,0
31545,68428,981,4,10.0,15,15,0
31546,68429,981,825,11.0,14,14,0
31547,68430,981,840,24.0,12,12,0
31548,68431,981,817,144.0,4,4,1
31549,68432,981,828,0.0,20,20,0
31550,68433,981,835,0.0,19,19,0
31551,68434,981,154,24.0,13,13,0
