8960,19194,378,133,0.0,17,17,0
8961,19195,378,102,39.0,2,2,3
8962,19196,378,94,1.0,15,15,0
8963,19197,379,117,54.0,1,1,4
8964,19198,379,77,21.0,3,3,0
8965,19199,379,137,15.0,4,4,0
8966,19200,379,118,9.0,7,7,0
8967,19201,379,105,13.0,5,5,0
8968,19202,379,138,1.0,15,15,0
8969,19203,379,123,11.0,6,6,0
8970,19204,379,158,1.0,14,14,0
8971,19205,379,140,0.0,21,21,0
8972,19206,379,110,3.0,12,12,0
8973,19207,379,156,5.0,10,10,0
8974,19208,379,159,0.0,26,26,0
8975,19209,379,112,0.0,25,25,0
8976,19210,379,99,0.0,20,20,0
8977,19211,379,166,0.0,24,24,0
8978,19212,379,114,0.0,18,18,0
8979,19213,379,163,0.0,31,31,0
8980,19214,379,131,0.0,27,27,0
8981,19215,379,95,6.0,8,8,0
8982,19216,379,145,6.0,9,9,0
8983,19217,379,119,1.0,16,16,0
8984,19218,379,122,2.0,13,13,0
8985,19219,379,167,0.0,30,30,0
8986,19220,379,127,3.0,11,11,0
8987,19221,379,165,0.0,28,28,0
8988,19222,379,141,0.0,22,22,0
8989,19223,379,160,0.0,29,29,0
8990,19224,379,78,0.0,23,23,0
8991,19225,379,146,0.0,32,32,0
8992,19226,379,133,0.0,19,19,0
8993,19227,379,102,48.0,2,2,4
8994,19228,379,94,1.0,17,17,0
8995,19229,380,117,60.0,1,1,4
8996,19230,380,77,25.0,3,3,0
8997,19231,380,137,15.0,5,5,0
8998,19232,380,118,9.0,7,7,0
8999,19233,380,105,16.0,4,4,0
9000,19234,380,138,1.0,15,15,0
9001,19235,380,123,12.0,6,6,0
9002,19236,380,158,1.0,14,14,0
9003,19237,380,140,0.0,21,21,0
9004,19238,380,110,3.0,13,13,0
9005,19239,380,156,5.0,10,10,0
9006,19240,380,159,0.0,26,26,0
9007,19241,380,112,0.0,25,25,0
9008,19242,380,99,0.0,20,20,0
9009,19243,380,166,0.0,24,24,0
9010,19244,380,114,0.0,18,18,0
9011,19245,380,163,0.0,32,32,0
9012,19246,380,131,0.0,27,27,0
9013,19247,380,95,6.0,8,8,0
9014,19248,380,145,6.0,9,9,0
9015,19249,380,119,1.0,16,16,0
9016,19250,380,122,4.0,11,11,0
9017,19251,380,167,0.0,31,31,0
9018,19252,380,127,3.0,12,12,0
9019,19253,380,165,0.0,29,29,0
9020,19254,380,141,0.0,22,22,0
9021,19255,380,160,0.0,30,30,0
9022,19256,380,78,0.0,23,23,0
9023,19257,380,146,0.0,28,28,0
